agency_cd,site_no,datetime,tz_cd,"Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius","Dissolved oxygen, water, unfiltered, milligrams per liter","Temperature, water, degrees Celsius","Gage height, feet",,
USGS,2172050,8/26/21 4:00,EDT,135,5.5,29.9,16.17,,
USGS,2172050,8/26/21 4:15,EDT,134,5.5,29.8,15.99,,
USGS,2172050,8/26/21 4:30,EDT,131,5.5,29.8,15.77,,
USGS,2172050,8/26/21 4:45,EDT,123,5.1,29.4,15.61,,
USGS,2172050,8/26/21 5:00,EDT,128,5.5,29.8,15.34,,
USGS,2172050,8/26/21 5:15,EDT,122,5.4,29.6,15.21,,
USGS,2172050,8/26/21 5:30,EDT,119,5.5,29.7,14.97,,
USGS,2172050,8/26/21 5:45,EDT,112,5.5,29.7,14.79,,
USGS,2172050,8/26/21 6:00,EDT,111,5.4,29.6,14.67,,
USGS,2172050,8/26/21 6:15,EDT,111,5.2,29.6,14.47,,
USGS,2172050,8/26/21 6:30,EDT,110,5.4,29.6,14.39,,
USGS,2172050,8/26/21 6:45,EDT,111,4.9,29.5,14.28,,
USGS,2172050,8/26/21 7:00,EDT,109,5.3,29.7,14.18,,
USGS,2172050,8/26/21 7:15,EDT,103,5.4,29.6,14.17,,
USGS,2172050,8/26/21 7:30,EDT,98,5.3,29.6,14.19,,
USGS,2172050,8/26/21 7:45,EDT,97,5.5,29.5,14.34,,
USGS,2172050,8/26/21 8:00,EDT,97,5.4,29.5,14.51,,
USGS,2172050,8/26/21 8:15,EDT,95,5.4,29.5,14.7,,
USGS,2172050,8/26/21 8:30,EDT,94,5.4,29.5,14.94,,
USGS,2172050,8/26/21 8:45,EDT,92,5.3,29.5,15.22,,
USGS,2172050,8/26/21 9:00,EDT,92,5.4,29.5,15.46,,
USGS,2172050,8/26/21 9:15,EDT,94,5.1,29.5,15.69,,
USGS,2172050,8/26/21 9:30,EDT,94,5.3,29.5,15.91,,
USGS,2172050,8/26/21 9:45,EDT,94,5.2,29.5,16.13,,
USGS,2172050,8/26/21 10:00,EDT,95,5.3,29.5,16.33,,
USGS,2172050,8/26/21 10:15,EDT,99,5.4,29.6,16.51,,
USGS,2172050,8/26/21 10:30,EDT,102,5.3,29.6,16.66,,
USGS,2172050,8/26/21 10:45,EDT,104,5.4,29.7,16.82,,
USGS,2172050,8/26/21 11:00,EDT,110,5.5,29.8,16.95,,
USGS,2172050,8/26/21 11:15,EDT,120,5.6,29.8,17.07,,
USGS,2172050,8/26/21 11:30,EDT,126,5.6,29.8,17.2,,
USGS,2172050,8/26/21 11:45,EDT,131,5.6,29.8,17.32,,
USGS,2172050,8/26/21 12:00,EDT,133,5.6,29.9,17.42,,
USGS,2172050,8/26/21 12:15,EDT,134,5.6,29.9,17.52,,
USGS,2172050,8/26/21 12:30,EDT,135,5.7,30,17.6,,
USGS,2172050,8/26/21 12:45,EDT,138,5.7,30,17.67,,
USGS,2172050,8/26/21 13:00,EDT,140,5.7,30,17.74,,
USGS,2172050,8/26/21 13:15,EDT,143,5.8,30,17.8,,
USGS,2172050,8/26/21 13:30,EDT,146,5.8,30,17.84,,
USGS,2172050,8/26/21 13:45,EDT,149,5.8,30.1,17.86,,
USGS,2172050,8/26/21 14:00,EDT,152,5.8,30.1,17.88,,
USGS,2172050,8/26/21 14:15,EDT,155,5.8,30.2,17.89,,
USGS,2172050,8/26/21 14:30,EDT,158,5.7,30.2,17.88,,
USGS,2172050,8/26/21 14:45,EDT,161,5.8,30.2,17.8,,
USGS,2172050,8/26/21 15:00,EDT,162,5.6,30.2,17.66,,
USGS,2172050,8/26/21 15:15,EDT,162,5.6,30.2,17.47,,
USGS,2172050,8/26/21 15:30,EDT,159,6,30.4,17.27,,
USGS,2172050,8/26/21 15:45,EDT,156,5.9,30.4,17.09,,
USGS,2172050,8/26/21 16:00,EDT,156,5.7,30.3,16.92,,
USGS,2172050,8/26/21 16:15,EDT,155,5.4,30.3,16.74,,
USGS,2172050,8/26/21 16:30,EDT,149,5.8,30.2,16.56,,
USGS,2172050,8/26/21 16:45,EDT,145,5.7,30.2,16.39,,
USGS,2172050,8/26/21 17:00,EDT,140,5.7,30.1,16.21,,
USGS,2172050,8/26/21 17:15,EDT,138,5.6,30.1,16.04,,
USGS,2172050,8/26/21 17:30,EDT,130,5.7,30.1,15.86,,
USGS,2172050,8/26/21 17:45,EDT,128,5.8,30.1,15.69,,
USGS,2172050,8/26/21 18:00,EDT,128,5.7,30.1,15.57,,
USGS,2172050,8/26/21 18:15,EDT,128,5.8,30.1,15.37,,
USGS,2172050,8/26/21 18:30,EDT,122,5.8,30.1,15.26,,
USGS,2172050,8/26/21 18:45,EDT,121,5.8,30.1,15.15,,
USGS,2172050,8/26/21 19:00,EDT,120,5.7,30,15.04,,
USGS,2172050,8/26/21 19:15,EDT,108,5.9,30,14.93,,
USGS,2172050,8/26/21 19:30,EDT,106,5.9,30,14.9,,
USGS,2172050,8/26/21 19:45,EDT,103,6,30,14.85,,
USGS,2172050,8/26/21 20:00,EDT,99,5.9,30,14.91,,
USGS,2172050,8/26/21 20:15,EDT,96,5.9,29.9,14.99,,
USGS,2172050,8/26/21 20:30,EDT,96,6,29.9,15.16,,
USGS,2172050,8/26/21 20:45,EDT,96,5.9,29.9,15.39,,
USGS,2172050,8/26/21 21:00,EDT,96,5.9,29.9,15.58,,
USGS,2172050,8/26/21 21:15,EDT,96,5.9,29.9,15.83,,
USGS,2172050,8/26/21 21:30,EDT,94,6,29.8,16.09,,
USGS,2172050,8/26/21 21:45,EDT,93,5.8,29.8,16.36,,
USGS,2172050,8/26/21 22:00,EDT,93,6.1,29.8,16.6,,
USGS,2172050,8/26/21 22:15,EDT,94,5.7,29.8,16.8,,
USGS,2172050,8/26/21 22:30,EDT,94,5.9,29.8,16.98,,
USGS,2172050,8/26/21 22:45,EDT,95,5.8,29.9,17.1,,
USGS,2172050,8/26/21 23:00,EDT,96,5.8,29.9,17.18,,
USGS,2172050,8/26/21 23:15,EDT,99,5.8,29.9,17.24,,
USGS,2172050,8/26/21 23:30,EDT,105,5.8,30,17.3,,
USGS,2172050,8/26/21 23:45,EDT,105,5.9,30,17.38,,
USGS,2172050,8/27/21 0:00,EDT,109,5.9,30,17.45,,
USGS,2172050,8/27/21 0:15,EDT,116,5.9,30,17.53,,
USGS,2172050,8/27/21 0:30,EDT,126,5.9,30,17.61,,
USGS,2172050,8/27/21 0:45,EDT,139,5.9,30,17.69,,
USGS,2172050,8/27/21 1:00,EDT,151,5.9,30,17.76,,
USGS,2172050,8/27/21 1:15,EDT,155,5.9,30,17.82,,
USGS,2172050,8/27/21 1:30,EDT,155,5.8,30,17.87,,
USGS,2172050,8/27/21 1:45,EDT,157,5.9,30,17.91,,
USGS,2172050,8/27/21 2:00,EDT,157,5.8,30,17.92,,
USGS,2172050,8/27/21 2:15,EDT,157,5.8,30.1,17.91,,
USGS,2172050,8/27/21 2:30,EDT,157,5.7,30.1,17.87,,
USGS,2172050,8/27/21 2:45,EDT,159,5.7,30.1,17.78,,
USGS,2172050,8/27/21 3:00,EDT,161,5.7,30.1,17.64,,
USGS,2172050,8/27/21 3:15,EDT,162,5.6,30.1,17.45,,
USGS,2172050,8/27/21 3:30,EDT,159,5.7,30,17.24,,
USGS,2172050,8/27/21 3:45,EDT,153,5.6,29.8,17.05,,
USGS,2172050,8/27/21 4:00,EDT,148,5.4,29.7,16.84,,
USGS,2172050,8/27/21 4:15,EDT,142,5.3,29.7,16.66,,
USGS,2172050,8/27/21 4:30,EDT,152,5.2,29.8,16.47,,
USGS,2172050,8/27/21 4:45,EDT,152,5.6,29.9,16.3,,
USGS,2172050,8/27/21 5:00,EDT,147,5.6,29.9,16.1,,
USGS,2172050,8/27/21 5:15,EDT,140,5.5,29.8,15.92,,
USGS,2172050,8/27/21 5:30,EDT,142,5.5,29.9,15.72,,
USGS,2172050,8/27/21 5:45,EDT,140,5.5,29.9,15.54,,
USGS,2172050,8/27/21 6:00,EDT,127,5.6,29.8,15.35,,
USGS,2172050,8/27/21 6:15,EDT,121,5.4,29.8,15.16,,
USGS,2172050,8/27/21 6:30,EDT,119,5.4,29.7,15.04,,
USGS,2172050,8/27/21 6:45,EDT,121,5.6,29.7,14.86,,
USGS,2172050,8/27/21 7:00,EDT,112,5.4,29.7,14.75,,
USGS,2172050,8/27/21 7:15,EDT,108,5.5,29.7,14.61,,
USGS,2172050,8/27/21 7:30,EDT,105,5.4,29.7,14.57,,
USGS,2172050,8/27/21 7:45,EDT,104,5.5,29.6,14.47,,
USGS,2172050,8/27/21 8:00,EDT,100,5.5,29.6,14.49,,
USGS,2172050,8/27/21 8:15,EDT,100,5.1,29.6,14.49,,
USGS,2172050,8/27/21 8:30,EDT,98,5.4,29.6,14.56,,
USGS,2172050,8/27/21 8:45,EDT,98,5.2,29.6,14.69,,
USGS,2172050,8/27/21 9:00,EDT,96,5.3,29.5,14.89,,
USGS,2172050,8/27/21 9:15,EDT,94,5.4,29.5,15.11,,
USGS,2172050,8/27/21 9:30,EDT,94,5.4,29.4,15.4,,
USGS,2172050,8/27/21 9:45,EDT,93,5.3,29.5,15.65,,
USGS,2172050,8/27/21 10:00,EDT,93,5,29.5,15.91,,
USGS,2172050,8/27/21 10:15,EDT,94,5.4,29.5,16.13,,
USGS,2172050,8/27/21 10:30,EDT,94,5.4,29.6,16.33,,
USGS,2172050,8/27/21 10:45,EDT,96,5.5,29.6,16.52,,
USGS,2172050,8/27/21 11:00,EDT,101,5.6,29.7,16.67,,
USGS,2172050,8/27/21 11:15,EDT,102,5.6,29.7,16.83,,
USGS,2172050,8/27/21 11:30,EDT,108,5.6,29.7,16.95,,
USGS,2172050,8/27/21 11:45,EDT,111,5.7,29.8,17.07,,
USGS,2172050,8/27/21 12:00,EDT,122,5.7,29.9,17.16,,
USGS,2172050,8/27/21 12:15,EDT,132,5.8,29.9,17.29,,
USGS,2172050,8/27/21 12:30,EDT,138,5.8,29.9,17.4,,
USGS,2172050,8/27/21 12:45,EDT,140,5.8,29.9,17.49,,
USGS,2172050,8/27/21 13:00,EDT,141,5.8,29.9,17.59,,
USGS,2172050,8/27/21 13:15,EDT,143,5.8,30,17.66,,
USGS,2172050,8/27/21 13:30,EDT,146,5.9,30,17.75,,
USGS,2172050,8/27/21 13:45,EDT,151,5.9,30.1,17.82,,
USGS,2172050,8/27/21 14:00,EDT,155,6,30.2,17.89,,
USGS,2172050,8/27/21 14:15,EDT,158,5.9,30.2,17.97,,
USGS,2172050,8/27/21 14:30,EDT,162,5.9,30.2,18.02,,
USGS,2172050,8/27/21 14:45,EDT,166,6,30.2,18.05,,
USGS,2172050,8/27/21 15:00,EDT,170,5.9,30.3,18.06,,
USGS,2172050,8/27/21 15:15,EDT,170,5.9,30.3,18.02,,
USGS,2172050,8/27/21 15:30,EDT,170,5.9,30.3,17.95,,
USGS,2172050,8/27/21 15:45,EDT,171,5.8,30.3,17.83,,
USGS,2172050,8/27/21 16:00,EDT,172,6,30.3,17.63,,
USGS,2172050,8/27/21 16:15,EDT,169,6.2,30.5,17.46,,
USGS,2172050,8/27/21 16:30,EDT,158,6.1,30.6,17.27,,
USGS,2172050,8/27/21 16:45,EDT,164,5.9,30.4,17.1,,
USGS,2172050,8/27/21 17:00,EDT,164,5.7,30.4,16.9,,
USGS,2172050,8/27/21 17:15,EDT,158,5.8,30.3,16.73,,
USGS,2172050,8/27/21 17:30,EDT,148,5.9,30.2,16.55,,
USGS,2172050,8/27/21 17:45,EDT,146,5.9,30.1,16.39,,
USGS,2172050,8/27/21 18:00,EDT,144,5.8,30.1,16.21,,
USGS,2172050,8/27/21 18:15,EDT,139,5.9,30.1,16.01,,
USGS,2172050,8/27/21 18:30,EDT,133,5.6,30.1,15.85,,
USGS,2172050,8/27/21 18:45,EDT,126,5.8,30,15.67,,
USGS,2172050,8/27/21 19:00,EDT,118,5.8,30,15.53,,
USGS,2172050,8/27/21 19:15,EDT,121,5.9,30,15.43,,
USGS,2172050,8/27/21 19:30,EDT,112,5.9,30,15.32,,
USGS,2172050,8/27/21 19:45,EDT,111,5.9,30,15.21,,
USGS,2172050,8/27/21 20:00,EDT,107,5.8,30,15.22,,
USGS,2172050,8/27/21 20:15,EDT,102,6,29.9,15.16,,
USGS,2172050,8/27/21 20:30,EDT,100,5.9,29.9,15.19,,
USGS,2172050,8/27/21 20:45,EDT,100,5.8,29.9,15.28,,
USGS,2172050,8/27/21 21:00,EDT,101,5.8,29.9,15.36,,
USGS,2172050,8/27/21 21:15,EDT,96,5.9,29.8,15.51,,
USGS,2172050,8/27/21 21:30,EDT,95,5.9,29.8,15.62,,
USGS,2172050,8/27/21 21:45,EDT,94,5.9,29.8,15.79,,
USGS,2172050,8/27/21 22:00,EDT,94,5.9,29.8,15.97,,
USGS,2172050,8/27/21 22:15,EDT,93,5.9,29.7,16.16,,
USGS,2172050,8/27/21 22:30,EDT,92,5.8,29.8,16.35,,
USGS,2172050,8/27/21 22:45,EDT,93,5.8,29.8,16.53,,
USGS,2172050,8/27/21 23:00,EDT,93,5.9,29.8,16.68,,
USGS,2172050,8/27/21 23:15,EDT,93,5.9,29.8,16.84,,
USGS,2172050,8/27/21 23:30,EDT,93,5.5,29.8,16.98,,
USGS,2172050,8/27/21 23:45,EDT,93,5.8,29.8,17.07,,
USGS,2172050,8/28/21 0:00,EDT,94,5.6,29.8,17.12,,
USGS,2172050,8/28/21 0:15,EDT,96,5.8,29.8,17.19,,
USGS,2172050,8/28/21 0:30,EDT,102,5.8,29.8,17.25,,
USGS,2172050,8/28/21 0:45,EDT,105,5.9,29.9,17.32,,
USGS,2172050,8/28/21 1:00,EDT,105,5.9,29.9,17.39,,
USGS,2172050,8/28/21 1:15,EDT,111,5.9,29.9,17.47,,
USGS,2172050,8/28/21 1:30,EDT,121,5.9,29.9,17.53,,
USGS,2172050,8/28/21 1:45,EDT,126,5.9,29.9,17.58,,
USGS,2172050,8/28/21 2:00,EDT,129,5.9,29.9,17.62,,
USGS,2172050,8/28/21 2:15,EDT,139,5.9,30,17.65,,
USGS,2172050,8/28/21 2:30,EDT,144,5.8,30,17.66,,
USGS,2172050,8/28/21 2:45,EDT,151,5.8,30,17.65,,
USGS,2172050,8/28/21 3:00,EDT,155,5.8,30,17.61,,
USGS,2172050,8/28/21 3:15,EDT,156,5.7,30,17.53,,
USGS,2172050,8/28/21 3:30,EDT,156,5.7,30,17.39,,
USGS,2172050,8/28/21 3:45,EDT,158,5.7,30,17.22,,
USGS,2172050,8/28/21 4:00,EDT,155,5.7,30,17.04,,
USGS,2172050,8/28/21 4:15,EDT,128,5.2,29.4,16.85,,
USGS,2172050,8/28/21 4:30,EDT,146,5.6,29.7,16.69,,
USGS,2172050,8/28/21 4:45,EDT,149,5.8,29.9,16.5,,
USGS,2172050,8/28/21 5:00,EDT,146,5.7,29.8,16.35,,
USGS,2172050,8/28/21 5:15,EDT,146,5.1,29.8,16.16,,
USGS,2172050,8/28/21 5:30,EDT,134,5.5,29.8,15.98,,
USGS,2172050,8/28/21 5:45,EDT,124,5.7,29.8,15.78,,
USGS,2172050,8/28/21 6:00,EDT,119,5.7,29.8,15.61,,
USGS,2172050,8/28/21 6:15,EDT,117,5.6,29.8,15.43,,
USGS,2172050,8/28/21 6:30,EDT,114,5.6,29.7,15.25,,
USGS,2172050,8/28/21 6:45,EDT,112,5.6,29.6,15.05,,
USGS,2172050,8/28/21 7:00,EDT,105,5.7,29.6,14.93,,
USGS,2172050,8/28/21 7:15,EDT,102,5.5,29.6,14.75,,
USGS,2172050,8/28/21 7:30,EDT,100,5.5,29.6,14.63,,
USGS,2172050,8/28/21 7:45,EDT,97,5.6,29.5,14.54,,
USGS,2172050,8/28/21 8:00,EDT,96,5.6,29.5,14.45,,
USGS,2172050,8/28/21 8:15,EDT,95,5.5,29.5,14.4,,
USGS,2172050,8/28/21 8:30,EDT,94,5.6,29.5,14.4,,
USGS,2172050,8/28/21 8:45,EDT,93,5.5,29.4,14.42,,
USGS,2172050,8/28/21 9:00,EDT,93,5.6,29.5,14.48,,
USGS,2172050,8/28/21 9:15,EDT,93,5.6,29.5,14.61,,
USGS,2172050,8/28/21 9:30,EDT,93,5.5,29.5,14.79,,
USGS,2172050,8/28/21 9:45,EDT,91,5.5,29.4,14.99,,
USGS,2172050,8/28/21 10:00,EDT,91,5.5,29.4,15.21,,
USGS,2172050,8/28/21 10:15,EDT,91,5.4,29.5,15.46,,
USGS,2172050,8/28/21 10:30,EDT,91,5.2,29.4,15.67,,
USGS,2172050,8/28/21 10:45,EDT,91,5.3,29.5,15.89,,
USGS,2172050,8/28/21 11:00,EDT,91,5.5,29.5,16.1,,
USGS,2172050,8/28/21 11:15,EDT,93,5.6,29.6,16.28,,
USGS,2172050,8/28/21 11:30,EDT,96,5.7,29.6,16.44,,
USGS,2172050,8/28/21 11:45,EDT,98,5.7,29.6,16.6,,
USGS,2172050,8/28/21 12:00,EDT,101,5.8,29.7,16.75,,
USGS,2172050,8/28/21 12:15,EDT,104,5.8,29.8,16.86,,
USGS,2172050,8/28/21 12:30,EDT,111,5.9,29.8,16.97,,
USGS,2172050,8/28/21 12:45,EDT,118,6,29.9,17.08,,
USGS,2172050,8/28/21 13:00,EDT,120,5.9,29.9,17.17,,
USGS,2172050,8/28/21 13:15,EDT,126,6,30,17.26,,
USGS,2172050,8/28/21 13:30,EDT,127,6,30,17.34,,
USGS,2172050,8/28/21 13:45,EDT,128,6,30,17.44,,
USGS,2172050,8/28/21 14:00,EDT,129,6,30,17.53,,
USGS,2172050,8/28/21 14:15,EDT,132,6.1,30,17.63,,
USGS,2172050,8/28/21 14:30,EDT,135,6,30.1,17.71,,
USGS,2172050,8/28/21 14:45,EDT,138,6,30.1,17.8,,
USGS,2172050,8/28/21 15:00,EDT,140,6,30.1,17.83,,
USGS,2172050,8/28/21 15:15,EDT,142,6,30.1,17.86,,
USGS,2172050,8/28/21 15:30,EDT,144,6,30.2,17.86,,
USGS,2172050,8/28/21 15:45,EDT,146,6.1,30.2,17.83,,
USGS,2172050,8/28/21 16:00,EDT,148,6,30.2,17.78,,
USGS,2172050,8/28/21 16:15,EDT,148,6.1,30.2,17.69,,
USGS,2172050,8/28/21 16:30,EDT,149,5.8,30.2,17.57,,
USGS,2172050,8/28/21 16:45,EDT,145,6.3,30.3,17.4,,
USGS,2172050,8/28/21 17:00,EDT,145,6.3,30.3,17.26,,
USGS,2172050,8/28/21 17:15,EDT,142,6.1,30.3,17.1,,
USGS,2172050,8/28/21 17:30,EDT,139,6.1,30.2,16.91,,
USGS,2172050,8/28/21 17:45,EDT,136,5.9,30.2,16.75,,
USGS,2172050,8/28/21 18:00,EDT,135,5.9,30.1,16.6,,
USGS,2172050,8/28/21 18:15,EDT,131,5.9,30.1,16.41,,
USGS,2172050,8/28/21 18:30,EDT,126,6,30.1,16.3,,
USGS,2172050,8/28/21 18:45,EDT,126,6,30,16.11,,
USGS,2172050,8/28/21 19:00,EDT,117,5.8,30,15.98,,
USGS,2172050,8/28/21 19:15,EDT,113,5.9,30,15.81,,
USGS,2172050,8/28/21 19:30,EDT,112,5.9,30,15.72,,
USGS,2172050,8/28/21 19:45,EDT,104,5.9,29.9,15.55,,
USGS,2172050,8/28/21 20:00,EDT,106,5.8,29.9,15.5,,
USGS,2172050,8/28/21 20:15,EDT,99,6,29.9,15.37,,
USGS,2172050,8/28/21 20:30,EDT,100,5.8,29.9,15.33,,
USGS,2172050,8/28/21 20:45,EDT,94,6,29.9,15.21,,
USGS,2172050,8/28/21 21:00,EDT,94,5.8,29.9,15.17,,
USGS,2172050,8/28/21 21:15,EDT,95,5.8,29.8,15.16,,
USGS,2172050,8/28/21 21:30,EDT,93,5.8,29.8,15.16,,
USGS,2172050,8/28/21 21:45,EDT,91,5.8,29.8,15.24,,
USGS,2172050,8/28/21 22:00,EDT,91,5.9,29.8,15.31,,
USGS,2172050,8/28/21 22:15,EDT,92,5.7,29.8,15.42,,
USGS,2172050,8/28/21 22:30,EDT,91,5.7,29.8,15.58,,
USGS,2172050,8/28/21 22:45,EDT,90,5.7,29.7,15.75,,
USGS,2172050,8/28/21 23:00,EDT,90,5.7,29.7,15.93,,
USGS,2172050,8/28/21 23:15,EDT,89,5.7,29.7,16.11,,
USGS,2172050,8/28/21 23:30,EDT,90,5.5,29.7,16.26,,
USGS,2172050,8/28/21 23:45,EDT,90,5.6,29.7,16.37,,
USGS,2172050,8/29/21 0:00,EDT,91,5.3,29.7,16.49,,
USGS,2172050,8/29/21 0:15,EDT,91,5.6,29.7,16.61,,
USGS,2172050,8/29/21 0:30,EDT,91,5.6,29.7,16.72,,
USGS,2172050,8/29/21 0:45,EDT,92,5.7,29.8,16.81,,
USGS,2172050,8/29/21 1:00,EDT,95,5.7,29.8,16.88,,
USGS,2172050,8/29/21 1:15,EDT,97,5.8,29.8,16.95,,
USGS,2172050,8/29/21 1:30,EDT,99,5.8,29.8,17.03,,
USGS,2172050,8/29/21 1:45,EDT,99,5.8,29.8,17.09,,
USGS,2172050,8/29/21 2:00,EDT,105,5.9,29.8,17.16,,
USGS,2172050,8/29/21 2:15,EDT,108,5.8,29.8,17.22,,
USGS,2172050,8/29/21 2:30,EDT,117,5.9,29.9,17.28,,
USGS,2172050,8/29/21 2:45,EDT,124,5.8,29.9,17.33,,
USGS,2172050,8/29/21 3:00,EDT,123,5.6,29.9,17.35,,
USGS,2172050,8/29/21 3:15,EDT,125,5.8,29.9,17.36,,
USGS,2172050,8/29/21 3:30,EDT,134,5.8,29.9,17.36,,
USGS,2172050,8/29/21 3:45,EDT,133,5.7,29.9,17.32,,
USGS,2172050,8/29/21 4:00,EDT,134,5.6,29.9,17.2,,
USGS,2172050,8/29/21 4:15,EDT,136,5.7,29.9,17.06,,
USGS,2172050,8/29/21 4:30,EDT,135,5.9,29.9,16.89,,
USGS,2172050,8/29/21 4:45,EDT,130,5.8,29.7,16.74,,
USGS,2172050,8/29/21 5:00,EDT,132,5.9,29.7,16.59,,
USGS,2172050,8/29/21 5:15,EDT,133,5.9,29.7,16.43,,
USGS,2172050,8/29/21 5:30,EDT,128,5.9,29.7,16.26,,
USGS,2172050,8/29/21 5:45,EDT,135,5.8,29.8,16.1,,
USGS,2172050,8/29/21 6:00,EDT,134,5.4,29.8,15.93,,
USGS,2172050,8/29/21 6:15,EDT,124,5.7,29.8,15.77,,
USGS,2172050,8/29/21 6:30,EDT,119,5.7,29.7,15.57,,
USGS,2172050,8/29/21 6:45,EDT,111,5.7,29.7,15.42,,
USGS,2172050,8/29/21 7:00,EDT,109,5.6,29.7,15.25,,
USGS,2172050,8/29/21 7:15,EDT,107,5.7,29.7,15.07,,
USGS,2172050,8/29/21 7:30,EDT,105,5.4,29.5,14.94,,
USGS,2172050,8/29/21 7:45,EDT,101,5.2,29.6,14.76,,
USGS,2172050,8/29/21 8:00,EDT,100,5.4,29.6,14.6,,
USGS,2172050,8/29/21 8:15,EDT,96,5.4,29.6,14.45,,
USGS,2172050,8/29/21 8:30,EDT,95,5.5,29.4,14.34,,
USGS,2172050,8/29/21 8:45,EDT,95,5.4,29.5,14.24,,
USGS,2172050,8/29/21 9:00,EDT,94,5.2,29.5,14.22,,
USGS,2172050,8/29/21 9:15,EDT,92,5.4,29.5,14.19,,
USGS,2172050,8/29/21 9:30,EDT,92,5.4,29.5,14.23,,
USGS,2172050,8/29/21 9:45,EDT,92,5.4,29.5,14.28,,
USGS,2172050,8/29/21 10:00,EDT,92,5.2,29.5,14.42,,
USGS,2172050,8/29/21 10:15,EDT,91,5.3,29.5,14.57,,
USGS,2172050,8/29/21 10:30,EDT,90,5.3,29.5,14.81,,
USGS,2172050,8/29/21 10:45,EDT,90,5.3,29.5,15.08,,
USGS,2172050,8/29/21 11:00,EDT,90,5.2,29.5,15.31,,
USGS,2172050,8/29/21 11:15,EDT,90,4.8,29.5,15.54,,
USGS,2172050,8/29/21 11:30,EDT,91,5.3,29.6,15.75,,
USGS,2172050,8/29/21 11:45,EDT,91,5.1,29.5,15.96,,
USGS,2172050,8/29/21 12:00,EDT,91,5.3,29.6,16.14,,
USGS,2172050,8/29/21 12:15,EDT,94,5.5,29.7,16.31,,
USGS,2172050,8/29/21 12:30,EDT,95,5.6,29.7,16.47,,
USGS,2172050,8/29/21 12:45,EDT,99,5.7,29.8,16.61,,
USGS,2172050,8/29/21 13:00,EDT,100,5.8,29.8,16.74,,
USGS,2172050,8/29/21 13:15,EDT,103,5.8,29.9,16.86,,
USGS,2172050,8/29/21 13:30,EDT,108,5.8,29.9,16.98,,
USGS,2172050,8/29/21 13:45,EDT,118,6,30,17.09,,
USGS,2172050,8/29/21 14:00,EDT,119,6,30,17.2,,
USGS,2172050,8/29/21 14:15,EDT,119,6.1,30,17.34,,
USGS,2172050,8/29/21 14:30,EDT,120,6.1,30,17.47,,
USGS,2172050,8/29/21 14:45,EDT,121,6.1,30,17.56,,
USGS,2172050,8/29/21 15:00,EDT,124,6.2,30.1,17.65,,
USGS,2172050,8/29/21 15:15,EDT,125,6.2,30.1,17.71,,
USGS,2172050,8/29/21 15:30,EDT,128,6.2,30.2,17.77,,
USGS,2172050,8/29/21 15:45,EDT,131,6.3,30.2,17.81,,
USGS,2172050,8/29/21 16:00,EDT,133,6.2,30.2,17.83,,
USGS,2172050,8/29/21 16:15,EDT,135,6.2,30.2,17.84,,
USGS,2172050,8/29/21 16:30,EDT,143,6.2,30.2,17.83,,
USGS,2172050,8/29/21 16:45,EDT,138,6.1,30.2,17.77,,
USGS,2172050,8/29/21 17:00,EDT,138,6,30.2,17.68,,
USGS,2172050,8/29/21 17:15,EDT,139,5.8,30.2,17.53,,
USGS,2172050,8/29/21 17:30,EDT,139,6.1,30.2,17.37,,
USGS,2172050,8/29/21 17:45,EDT,134,6.4,30.3,17.21,,
USGS,2172050,8/29/21 18:00,EDT,131,6.1,30.3,17.04,,
USGS,2172050,8/29/21 18:15,EDT,132,6,30.3,16.9,,
USGS,2172050,8/29/21 18:30,EDT,132,5.8,30.2,16.73,,
USGS,2172050,8/29/21 18:45,EDT,129,5.8,30.2,16.56,,
USGS,2172050,8/29/21 19:00,EDT,121,5.9,30.1,16.38,,
USGS,2172050,8/29/21 19:15,EDT,119,6,30.1,16.26,,
USGS,2172050,8/29/21 19:30,EDT,119,6,30,16.06,,
USGS,2172050,8/29/21 19:45,EDT,111,5.9,30,15.94,,
USGS,2172050,8/29/21 20:00,EDT,110,5.8,30,15.81,,
USGS,2172050,8/29/21 20:15,EDT,106,5.9,30,15.71,,
USGS,2172050,8/29/21 20:30,EDT,104,5.9,30,15.57,,
USGS,2172050,8/29/21 20:45,EDT,104,5.8,30,15.49,,
USGS,2172050,8/29/21 21:00,EDT,103,5.8,29.9,15.42,,
USGS,2172050,8/29/21 21:15,EDT,99,5.8,30,15.4,,
USGS,2172050,8/29/21 21:30,EDT,97,5.8,29.9,15.34,,
USGS,2172050,8/29/21 21:45,EDT,96,5.8,29.9,15.33,,
USGS,2172050,8/29/21 22:00,EDT,95,5.7,29.9,15.34,,
USGS,2172050,8/29/21 22:15,EDT,94,5.8,29.9,15.34,,
USGS,2172050,8/29/21 22:30,EDT,93,5.6,29.8,15.36,,
USGS,2172050,8/29/21 22:45,EDT,93,5.7,29.8,15.39,,
USGS,2172050,8/29/21 23:00,EDT,91,5.7,29.8,15.44,,
USGS,2172050,8/29/21 23:15,EDT,90,5.7,29.8,15.55,,
USGS,2172050,8/29/21 23:30,EDT,91,5.6,29.8,15.66,,
USGS,2172050,8/29/21 23:45,EDT,92,5.6,29.8,15.79,,
USGS,2172050,8/30/21 0:00,EDT,91,5.7,29.8,15.95,,
USGS,2172050,8/30/21 0:15,EDT,90,5.5,29.8,16.11,,
